Year,Month,Day,Date,AQI,AQI_Category_Indian_GOV
2017,1,1,2017-01-01,,Unknown
2017,1,2,2017-01-02,,Unknown
2017,1,3,2017-01-03,,Unknown
2017,1,4,2017-01-04,,Unknown
2017,1,5,2017-01-05,,Unknown
2017,1,6,2017-01-06,,Unknown
2017,1,7,2017-01-07,,Unknown
2017,1,8,2017-01-08,,Unknown
2017,1,9,2017-01-09,,Unknown
2017,1,10,2017-01-10,,Unknown
2017,1,11,2017-01-11,,Unknown
2017,1,12,2017-01-12,,Unknown
2017,1,13,2017-01-13,,Unknown
2017,1,14,2017-01-14,,Unknown
2017,1,15,2017-01-15,,Unknown
2017,1,16,2017-01-16,,Unknown
2017,1,17,2017-01-17,,Unknown
2017,1,18,2017-01-18,,Unknown
2017,1,19,2017-01-19,,Unknown
2017,1,20,2017-01-20,,Unknown
2017,1,21,2017-01-21,,Unknown
2017,1,22,2017-01-22,,Unknown
2017,1,23,2017-01-23,,Unknown
2017,1,24,2017-01-24,,Unknown
2017,1,25,2017-01-25,,Unknown
2017,1,26,2017-01-26,,Unknown
2017,1,27,2017-01-27,,Unknown
2017,1,28,2017-01-28,,Unknown
2017,1,29,2017-01-29,,Unknown
2017,1,30,2017-01-30,,Unknown
2017,1,31,2017-01-31,,Unknown
2017,2,1,2017-02-01,,Unknown
2017,2,2,2017-02-02,,Unknown
2017,2,3,2017-02-03,,Unknown
2017,2,4,2017-02-04,,Unknown
2017,2,5,2017-02-05,,Unknown
2017,2,6,2017-02-06,,Unknown
2017,2,7,2017-02-07,,Unknown
2017,2,8,2017-02-08,,Unknown
2017,2,9,2017-02-09,,Unknown
2017,2,10,2017-02-10,,Unknown
2017,2,11,2017-02-11,,Unknown
2017,2,12,2017-02-12,,Unknown
2017,2,13,2017-02-13,,Unknown
2017,2,14,2017-02-14,,Unknown
2017,2,15,2017-02-15,,Unknown
2017,2,16,2017-02-16,,Unknown
2017,2,17,2017-02-17,,Unknown
2017,2,18,2017-02-18,,Unknown
2017,2,19,2017-02-19,,Unknown
2017,2,20,2017-02-20,,Unknown
2017,2,21,2017-02-21,,Unknown
2017,2,22,2017-02-22,,Unknown
2017,2,23,2017-02-23,,Unknown
2017,2,24,2017-02-24,,Unknown
2017,2,25,2017-02-25,,Unknown
2017,2,26,2017-02-26,,Unknown
2017,2,27,2017-02-27,,Unknown
2017,2,28,2017-02-28,,Unknown
2017,3,1,2017-03-01,,Unknown
2017,3,2,2017-03-02,,Unknown
2017,3,3,2017-03-03,,Unknown
2017,3,4,2017-03-04,,Unknown
2017,3,5,2017-03-05,,Unknown
2017,3,6,2017-03-06,,Unknown
2017,3,7,2017-03-07,,Unknown
2017,3,8,2017-03-08,,Unknown
2017,3,9,2017-03-09,,Unknown
2017,3,10,2017-03-10,,Unknown
2017,3,11,2017-03-11,,Unknown
2017,3,12,2017-03-12,,Unknown
2017,3,13,2017-03-13,,Unknown
2017,3,14,2017-03-14,,Unknown
2017,3,15,2017-03-15,,Unknown
2017,3,16,2017-03-16,,Unknown
2017,3,17,2017-03-17,,Unknown
2017,3,18,2017-03-18,,Unknown
2017,3,19,2017-03-19,,Unknown
2017,3,20,2017-03-20,,Unknown
2017,3,21,2017-03-21,,Unknown
2017,3,22,2017-03-22,,Unknown
2017,3,23,2017-03-23,,Unknown
2017,3,24,2017-03-24,,Unknown
2017,3,25,2017-03-25,,Unknown
2017,3,26,2017-03-26,,Unknown
2017,3,27,2017-03-27,,Unknown
2017,3,28,2017-03-28,,Unknown
2017,3,29,2017-03-29,,Unknown
2017,3,30,2017-03-30,,Unknown
2017,3,31,2017-03-31,,Unknown
2017,4,1,2017-04-01,,Unknown
2017,4,2,2017-04-02,,Unknown
2017,4,3,2017-04-03,,Unknown
2017,4,4,2017-04-04,,Unknown
2017,4,5,2017-04-05,,Unknown
2017,4,6,2017-04-06,,Unknown
2017,4,7,2017-04-07,,Unknown
2017,4,8,2017-04-08,,Unknown
2017,4,9,2017-04-09,,Unknown
2017,4,10,2017-04-10,,Unknown
2017,4,11,2017-04-11,,Unknown
2017,4,12,2017-04-12,,Unknown
2017,4,13,2017-04-13,,Unknown
2017,4,14,2017-04-14,,Unknown
2017,4,15,2017-04-15,,Unknown
2017,4,16,2017-04-16,,Unknown
2017,4,17,2017-04-17,,Unknown
2017,4,18,2017-04-18,,Unknown
2017,4,19,2017-04-19,,Unknown
2017,4,20,2017-04-20,,Unknown
2017,4,21,2017-04-21,,Unknown
2017,4,22,2017-04-22,,Unknown
2017,4,23,2017-04-23,,Unknown
2017,4,24,2017-04-24,,Unknown
2017,4,25,2017-04-25,,Unknown
2017,4,26,2017-04-26,,Unknown
2017,4,27,2017-04-27,,Unknown
2017,4,28,2017-04-28,,Unknown
2017,4,29,2017-04-29,,Unknown
2017,4,30,2017-04-30,,Unknown
2017,5,1,2017-05-01,,Unknown
2017,5,2,2017-05-02,,Unknown
2017,5,3,2017-05-03,,Unknown
2017,5,4,2017-05-04,,Unknown
2017,5,5,2017-05-05,,Unknown
2017,5,6,2017-05-06,,Unknown
2017,5,7,2017-05-07,,Unknown
2017,5,8,2017-05-08,,Unknown
2017,5,9,2017-05-09,,Unknown
2017,5,10,2017-05-10,,Unknown
2017,5,11,2017-05-11,,Unknown
2017,5,12,2017-05-12,,Unknown
2017,5,13,2017-05-13,,Unknown
2017,5,14,2017-05-14,,Unknown
2017,5,15,2017-05-15,,Unknown
2017,5,16,2017-05-16,,Unknown
2017,5,17,2017-05-17,,Unknown
2017,5,18,2017-05-18,,Unknown
2017,5,19,2017-05-19,,Unknown
2017,5,20,2017-05-20,,Unknown
2017,5,21,2017-05-21,,Unknown
2017,5,22,2017-05-22,,Unknown
2017,5,23,2017-05-23,,Unknown
2017,5,24,2017-05-24,,Unknown
2017,5,25,2017-05-25,,Unknown
2017,5,26,2017-05-26,,Unknown
2017,5,27,2017-05-27,,Unknown
2017,5,28,2017-05-28,,Unknown
2017,5,29,2017-05-29,,Unknown
2017,5,30,2017-05-30,,Unknown
2017,5,31,2017-05-31,,Unknown
2017,6,1,2017-06-01,,Unknown
2017,6,2,2017-06-02,,Unknown
2017,6,3,2017-06-03,,Unknown
2017,6,4,2017-06-04,,Unknown
2017,6,5,2017-06-05,,Unknown
2017,6,6,2017-06-06,,Unknown
2017,6,7,2017-06-07,,Unknown
2017,6,8,2017-06-08,,Unknown
2017,6,9,2017-06-09,,Unknown
2017,6,10,2017-06-10,,Unknown
2017,6,11,2017-06-11,,Unknown
2017,6,12,2017-06-12,,Unknown
2017,6,13,2017-06-13,,Unknown
2017,6,14,2017-06-14,,Unknown
2017,6,15,2017-06-15,,Unknown
2017,6,16,2017-06-16,,Unknown
2017,6,17,2017-06-17,,Unknown
2017,6,18,2017-06-18,,Unknown
2017,6,19,2017-06-19,,Unknown
2017,6,20,2017-06-20,,Unknown
2017,6,21,2017-06-21,,Unknown
2017,6,22,2017-06-22,,Unknown
2017,6,23,2017-06-23,,Unknown
2017,6,24,2017-06-24,,Unknown
2017,6,25,2017-06-25,,Unknown
2017,6,26,2017-06-26,,Unknown
2017,6,27,2017-06-27,,Unknown
2017,6,28,2017-06-28,,Unknown
2017,6,29,2017-06-29,,Unknown
2017,6,30,2017-06-30,,Unknown
2017,7,1,2017-07-01,,Unknown
2017,7,2,2017-07-02,,Unknown
2017,7,3,2017-07-03,,Unknown
2017,7,4,2017-07-04,,Unknown
2017,7,5,2017-07-05,,Unknown
2017,7,6,2017-07-06,,Unknown
2017,7,7,2017-07-07,,Unknown
2017,7,8,2017-07-08,,Unknown
2017,7,9,2017-07-09,,Unknown
2017,7,10,2017-07-10,,Unknown
2017,7,11,2017-07-11,,Unknown
2017,7,12,2017-07-12,,Unknown
2017,7,13,2017-07-13,,Unknown
2017,7,14,2017-07-14,,Unknown
2017,7,15,2017-07-15,,Unknown
2017,7,16,2017-07-16,,Unknown
2017,7,17,2017-07-17,,Unknown
2017,7,18,2017-07-18,,Unknown
2017,7,19,2017-07-19,,Unknown
2017,7,20,2017-07-20,,Unknown
2017,7,21,2017-07-21,,Unknown
2017,7,22,2017-07-22,,Unknown
2017,7,23,2017-07-23,,Unknown
2017,7,24,2017-07-24,,Unknown
2017,7,25,2017-07-25,,Unknown
2017,7,26,2017-07-26,,Unknown
2017,7,27,2017-07-27,,Unknown
2017,7,28,2017-07-28,,Unknown
2017,7,29,2017-07-29,,Unknown
2017,7,30,2017-07-30,,Unknown
2017,7,31,2017-07-31,,Unknown
2017,8,1,2017-08-01,,Unknown
2017,8,2,2017-08-02,,Unknown
2017,8,3,2017-08-03,,Unknown
2017,8,4,2017-08-04,,Unknown
2017,8,5,2017-08-05,,Unknown
2017,8,6,2017-08-06,,Unknown
2017,8,7,2017-08-07,,Unknown
2017,8,8,2017-08-08,,Unknown
2017,8,9,2017-08-09,,Unknown
2017,8,10,2017-08-10,,Unknown
2017,8,11,2017-08-11,,Unknown
2017,8,12,2017-08-12,,Unknown
2017,8,13,2017-08-13,,Unknown
2017,8,14,2017-08-14,,Unknown
2017,8,15,2017-08-15,,Unknown
2017,8,16,2017-08-16,,Unknown
2017,8,17,2017-08-17,,Unknown
2017,8,18,2017-08-18,,Unknown
2017,8,19,2017-08-19,,Unknown
2017,8,20,2017-08-20,,Unknown
2017,8,21,2017-08-21,,Unknown
2017,8,22,2017-08-22,,Unknown
2017,8,23,2017-08-23,,Unknown
2017,8,24,2017-08-24,,Unknown
2017,8,25,2017-08-25,,Unknown
2017,8,26,2017-08-26,,Unknown
2017,8,27,2017-08-27,,Unknown
2017,8,28,2017-08-28,,Unknown
2017,8,29,2017-08-29,,Unknown
2017,8,30,2017-08-30,,Unknown
2017,8,31,2017-08-31,,Unknown
2017,9,1,2017-09-01,,Unknown
2017,9,2,2017-09-02,,Unknown
2017,9,3,2017-09-03,,Unknown
2017,9,4,2017-09-04,,Unknown
2017,9,5,2017-09-05,,Unknown
2017,9,6,2017-09-06,,Unknown
2017,9,7,2017-09-07,,Unknown
2017,9,8,2017-09-08,,Unknown
2017,9,9,2017-09-09,,Unknown
2017,9,10,2017-09-10,,Unknown
2017,9,11,2017-09-11,,Unknown
2017,9,12,2017-09-12,,Unknown
2017,9,13,2017-09-13,,Unknown
2017,9,14,2017-09-14,,Unknown
2017,9,15,2017-09-15,,Unknown
2017,9,16,2017-09-16,,Unknown
2017,9,17,2017-09-17,,Unknown
2017,9,18,2017-09-18,,Unknown
2017,9,19,2017-09-19,,Unknown
2017,9,20,2017-09-20,,Unknown
2017,9,21,2017-09-21,,Unknown
2017,9,22,2017-09-22,,Unknown
2017,9,23,2017-09-23,,Unknown
2017,9,24,2017-09-24,,Unknown
2017,9,25,2017-09-25,,Unknown
2017,9,26,2017-09-26,,Unknown
2017,9,27,2017-09-27,,Unknown
2017,9,28,2017-09-28,,Unknown
2017,9,29,2017-09-29,,Unknown
2017,9,30,2017-09-30,,Unknown
2017,10,1,2017-10-01,,Unknown
2017,10,2,2017-10-02,,Unknown
2017,10,3,2017-10-03,,Unknown
2017,10,4,2017-10-04,,Unknown
2017,10,5,2017-10-05,,Unknown
2017,10,6,2017-10-06,,Unknown
2017,10,7,2017-10-07,,Unknown
2017,10,8,2017-10-08,,Unknown
2017,10,9,2017-10-09,,Unknown
2017,10,10,2017-10-10,,Unknown
2017,10,11,2017-10-11,,Unknown
2017,10,12,2017-10-12,,Unknown
2017,10,13,2017-10-13,,Unknown
2017,10,14,2017-10-14,,Unknown
2017,10,15,2017-10-15,,Unknown
2017,10,16,2017-10-16,,Unknown
2017,10,17,2017-10-17,,Unknown
2017,10,18,2017-10-18,,Unknown
2017,10,19,2017-10-19,,Unknown
2017,10,20,2017-10-20,,Unknown
2017,10,21,2017-10-21,,Unknown
2017,10,22,2017-10-22,,Unknown
2017,10,23,2017-10-23,,Unknown
2017,10,24,2017-10-24,,Unknown
2017,10,25,2017-10-25,,Unknown
2017,10,26,2017-10-26,,Unknown
2017,10,27,2017-10-27,,Unknown
2017,10,28,2017-10-28,,Unknown
2017,10,29,2017-10-29,,Unknown
2017,10,30,2017-10-30,,Unknown
2017,10,31,2017-10-31,,Unknown
2017,11,1,2017-11-01,,Unknown
2017,11,2,2017-11-02,,Unknown
2017,11,3,2017-11-03,,Unknown
2017,11,4,2017-11-04,,Unknown
2017,11,5,2017-11-05,,Unknown
2017,11,6,2017-11-06,,Unknown
2017,11,7,2017-11-07,,Unknown
2017,11,8,2017-11-08,,Unknown
2017,11,9,2017-11-09,,Unknown
2017,11,10,2017-11-10,,Unknown
2017,11,11,2017-11-11,,Unknown
2017,11,12,2017-11-12,,Unknown
2017,11,13,2017-11-13,,Unknown
2017,11,14,2017-11-14,,Unknown
2017,11,15,2017-11-15,,Unknown
2017,11,16,2017-11-16,,Unknown
2017,11,17,2017-11-17,,Unknown
2017,11,18,2017-11-18,,Unknown
2017,11,19,2017-11-19,,Unknown
2017,11,20,2017-11-20,107.0,Moderate
2017,11,21,2017-11-21,83.0,Satisfactory
2017,11,22,2017-11-22,92.0,Satisfactory
2017,11,23,2017-11-23,74.0,Satisfactory
2017,11,24,2017-11-24,64.0,Satisfactory
2017,11,25,2017-11-25,77.0,Satisfactory
2017,11,26,2017-11-26,138.0,Moderate
2017,11,27,2017-11-27,129.0,Moderate
2017,11,28,2017-11-28,114.0,Moderate
2017,11,29,2017-11-29,116.0,Moderate
2017,11,30,2017-11-30,133.0,Moderate
2017,12,1,2017-12-01,143.0,Moderate
2017,12,2,2017-12-02,127.0,Moderate
2017,12,3,2017-12-03,122.0,Moderate
2017,12,4,2017-12-04,112.0,Moderate
2017,12,5,2017-12-05,82.0,Satisfactory
2017,12,6,2017-12-06,56.0,Satisfactory
2017,12,7,2017-12-07,58.0,Satisfactory
2017,12,8,2017-12-08,68.0,Satisfactory
2017,12,9,2017-12-09,165.0,Moderate
2017,12,10,2017-12-10,111.0,Moderate
2017,12,11,2017-12-11,107.0,Moderate
2017,12,12,2017-12-12,87.0,Satisfactory
2017,12,13,2017-12-13,70.0,Satisfactory
2017,12,14,2017-12-14,77.0,Satisfactory
2017,12,15,2017-12-15,75.0,Satisfactory
2017,12,16,2017-12-16,107.0,Moderate
2017,12,17,2017-12-17,127.0,Moderate
2017,12,18,2017-12-18,111.0,Moderate
2017,12,19,2017-12-19,119.0,Moderate
2017,12,20,2017-12-20,121.0,Moderate
2017,12,21,2017-12-21,162.0,Moderate
2017,12,22,2017-12-22,122.0,Moderate
2017,12,23,2017-12-23,123.0,Moderate
2017,12,24,2017-12-24,112.0,Moderate
2017,12,25,2017-12-25,95.0,Satisfactory
2017,12,26,2017-12-26,99.0,Satisfactory
2017,12,27,2017-12-27,107.0,Moderate
2017,12,28,2017-12-28,113.0,Moderate
2017,12,29,2017-12-29,94.0,Satisfactory
2017,12,30,2017-12-30,85.0,Satisfactory
2017,12,31,2017-12-31,91.0,Satisfactory
2018,1,1,2018-01-01,75.0,Satisfactory
2018,1,2,2018-01-02,76.0,Satisfactory
2018,1,3,2018-01-03,79.0,Satisfactory
2018,1,4,2018-01-04,84.0,Satisfactory
2018,1,5,2018-01-05,97.0,Satisfactory
2018,1,6,2018-01-06,84.0,Satisfactory
2018,1,7,2018-01-07,63.0,Satisfactory
2018,1,8,2018-01-08,65.0,Satisfactory
2018,1,9,2018-01-09,78.0,Satisfactory
2018,1,10,2018-01-10,104.0,Moderate
2018,1,11,2018-01-11,106.0,Moderate
2018,1,12,2018-01-12,97.0,Satisfactory
2018,1,13,2018-01-13,94.0,Satisfactory
2018,1,14,2018-01-14,94.0,Satisfactory
2018,1,15,2018-01-15,82.0,Satisfactory
2018,1,16,2018-01-16,94.0,Satisfactory
2018,1,17,2018-01-17,65.0,Satisfactory
2018,1,18,2018-01-18,53.0,Satisfactory
2018,1,19,2018-01-19,61.0,Satisfactory
2018,1,20,2018-01-20,71.0,Satisfactory
2018,1,21,2018-01-21,68.0,Satisfactory
2018,1,22,2018-01-22,72.0,Satisfactory
2018,1,23,2018-01-23,62.0,Satisfactory
2018,1,24,2018-01-24,69.0,Satisfactory
2018,1,25,2018-01-25,65.0,Satisfactory
2018,1,26,2018-01-26,72.0,Satisfactory
2018,1,27,2018-01-27,69.0,Satisfactory
2018,1,28,2018-01-28,69.0,Satisfactory
2018,1,29,2018-01-29,85.0,Satisfactory
2018,1,30,2018-01-30,103.0,Moderate
2018,1,31,2018-01-31,,Unknown
2018,2,1,2018-02-01,73.0,Satisfactory
2018,2,2,2018-02-02,70.0,Satisfactory
2018,2,3,2018-02-03,89.0,Satisfactory
2018,2,4,2018-02-04,93.0,Satisfactory
2018,2,5,2018-02-05,87.0,Satisfactory
2018,2,6,2018-02-06,75.0,Satisfactory
2018,2,7,2018-02-07,75.0,Satisfactory
2018,2,8,2018-02-08,53.0,Satisfactory
2018,2,9,2018-02-09,70.0,Satisfactory
2018,2,10,2018-02-10,89.0,Satisfactory
2018,2,11,2018-02-11,128.0,Moderate
2018,2,12,2018-02-12,70.0,Satisfactory
2018,2,13,2018-02-13,84.0,Satisfactory
2018,2,14,2018-02-14,,Unknown
2018,2,15,2018-02-15,115.0,Moderate
2018,2,16,2018-02-16,134.0,Moderate
2018,2,17,2018-02-17,114.0,Moderate
2018,2,18,2018-02-18,116.0,Moderate
2018,2,19,2018-02-19,111.0,Moderate
2018,2,20,2018-02-20,123.0,Moderate
2018,2,21,2018-02-21,137.0,Moderate
2018,2,22,2018-02-22,139.0,Moderate
2018,2,23,2018-02-23,132.0,Moderate
2018,2,24,2018-02-24,116.0,Moderate
2018,2,25,2018-02-25,168.0,Moderate
2018,2,26,2018-02-26,435.0,Severe
2018,2,27,2018-02-27,121.0,Moderate
2018,2,28,2018-02-28,143.0,Moderate
2018,3,1,2018-03-01,114.0,Moderate
2018,3,2,2018-03-02,127.0,Moderate
2018,3,3,2018-03-03,132.0,Moderate
2018,3,4,2018-03-04,126.0,Moderate
2018,3,5,2018-03-05,117.0,Moderate
2018,3,6,2018-03-06,149.0,Moderate
2018,3,7,2018-03-07,153.0,Moderate
2018,3,8,2018-03-08,113.0,Moderate
2018,3,9,2018-03-09,108.0,Moderate
2018,3,10,2018-03-10,136.0,Moderate
2018,3,11,2018-03-11,126.0,Moderate
2018,3,12,2018-03-12,120.0,Moderate
2018,3,13,2018-03-13,131.0,Moderate
2018,3,14,2018-03-14,124.0,Moderate
2018,3,15,2018-03-15,130.0,Moderate
2018,3,16,2018-03-16,94.0,Satisfactory
2018,3,17,2018-03-17,118.0,Moderate
2018,3,18,2018-03-18,113.0,Moderate
2018,3,19,2018-03-19,89.0,Satisfactory
2018,3,20,2018-03-20,82.0,Satisfactory
2018,3,21,2018-03-21,81.0,Satisfactory
2018,3,22,2018-03-22,91.0,Satisfactory
2018,3,23,2018-03-23,95.0,Satisfactory
2018,3,24,2018-03-24,117.0,Moderate
2018,3,25,2018-03-25,98.0,Satisfactory
2018,3,26,2018-03-26,149.0,Moderate
2018,3,27,2018-03-27,124.0,Moderate
2018,3,28,2018-03-28,98.0,Satisfactory
2018,3,29,2018-03-29,93.0,Satisfactory
2018,3,30,2018-03-30,81.0,Satisfactory
2018,3,31,2018-03-31,86.0,Satisfactory
2018,4,1,2018-04-01,93.0,Satisfactory
2018,4,2,2018-04-02,105.0,Moderate
2018,4,3,2018-04-03,102.0,Moderate
2018,4,4,2018-04-04,113.0,Moderate
2018,4,5,2018-04-05,130.0,Moderate
2018,4,6,2018-04-06,123.0,Moderate
2018,4,7,2018-04-07,137.0,Moderate
2018,4,8,2018-04-08,124.0,Moderate
2018,4,9,2018-04-09,100.0,Satisfactory
2018,4,10,2018-04-10,110.0,Moderate
2018,4,11,2018-04-11,109.0,Moderate
2018,4,12,2018-04-12,103.0,Moderate
2018,4,13,2018-04-13,113.0,Moderate
2018,4,14,2018-04-14,96.0,Satisfactory
2018,4,15,2018-04-15,98.0,Satisfactory
2018,4,16,2018-04-16,91.0,Satisfactory
2018,4,17,2018-04-17,111.0,Moderate
2018,4,18,2018-04-18,106.0,Moderate
2018,4,19,2018-04-19,110.0,Moderate
2018,4,20,2018-04-20,95.0,Satisfactory
2018,4,21,2018-04-21,78.0,Satisfactory
2018,4,22,2018-04-22,102.0,Moderate
2018,4,23,2018-04-23,94.0,Satisfactory
2018,4,24,2018-04-24,103.0,Moderate
2018,4,25,2018-04-25,94.0,Satisfactory
2018,4,26,2018-04-26,86.0,Satisfactory
2018,4,27,2018-04-27,78.0,Satisfactory
2018,4,28,2018-04-28,81.0,Satisfactory
2018,4,29,2018-04-29,81.0,Satisfactory
2018,4,30,2018-04-30,77.0,Satisfactory
2018,5,1,2018-05-01,99.0,Satisfactory
2018,5,2,2018-05-02,97.0,Satisfactory
2018,5,3,2018-05-03,80.0,Satisfactory
2018,5,4,2018-05-04,93.0,Satisfactory
2018,5,5,2018-05-05,88.0,Satisfactory
2018,5,6,2018-05-06,102.0,Moderate
2018,5,7,2018-05-07,76.0,Satisfactory
2018,5,8,2018-05-08,87.0,Satisfactory
2018,5,9,2018-05-09,98.0,Satisfactory
2018,5,10,2018-05-10,111.0,Moderate
2018,5,11,2018-05-11,92.0,Satisfactory
2018,5,12,2018-05-12,,Unknown
2018,5,13,2018-05-13,,Unknown
2018,5,14,2018-05-14,,Unknown
2018,5,15,2018-05-15,,Unknown
2018,5,16,2018-05-16,,Unknown
2018,5,17,2018-05-17,,Unknown
2018,5,18,2018-05-18,,Unknown
2018,5,19,2018-05-19,106.0,Moderate
2018,5,20,2018-05-20,121.0,Moderate
2018,5,21,2018-05-21,,Unknown
2018,5,22,2018-05-22,112.0,Moderate
2018,5,23,2018-05-23,101.0,Moderate
2018,5,24,2018-05-24,122.0,Moderate
2018,5,25,2018-05-25,108.0,Moderate
2018,5,26,2018-05-26,83.0,Satisfactory
2018,5,27,2018-05-27,99.0,Satisfactory
2018,5,28,2018-05-28,83.0,Satisfactory
2018,5,29,2018-05-29,79.0,Satisfactory
2018,5,30,2018-05-30,69.0,Satisfactory
2018,5,31,2018-05-31,83.0,Satisfactory
2018,6,1,2018-06-01,94.0,Satisfactory
2018,6,2,2018-06-02,77.0,Satisfactory
2018,6,3,2018-06-03,49.0,Good
2018,6,4,2018-06-04,53.0,Satisfactory
2018,6,5,2018-06-05,67.0,Satisfactory
2018,6,6,2018-06-06,71.0,Satisfactory
2018,6,7,2018-06-07,57.0,Satisfactory
2018,6,8,2018-06-08,58.0,Satisfactory
2018,6,9,2018-06-09,52.0,Satisfactory
2018,6,10,2018-06-10,51.0,Satisfactory
2018,6,11,2018-06-11,69.0,Satisfactory
2018,6,12,2018-06-12,86.0,Satisfactory
2018,6,13,2018-06-13,95.0,Satisfactory
2018,6,14,2018-06-14,90.0,Satisfactory
2018,6,15,2018-06-15,73.0,Satisfactory
2018,6,16,2018-06-16,64.0,Satisfactory
2018,6,17,2018-06-17,58.0,Satisfactory
2018,6,18,2018-06-18,56.0,Satisfactory
2018,6,19,2018-06-19,59.0,Satisfactory
2018,6,20,2018-06-20,70.0,Satisfactory
2018,6,21,2018-06-21,90.0,Satisfactory
2018,6,22,2018-06-22,54.0,Satisfactory
2018,6,23,2018-06-23,52.0,Satisfactory
2018,6,24,2018-06-24,50.0,Good
2018,6,25,2018-06-25,52.0,Satisfactory
2018,6,26,2018-06-26,52.0,Satisfactory
2018,6,27,2018-06-27,52.0,Satisfactory
2018,6,28,2018-06-28,58.0,Satisfactory
2018,6,29,2018-06-29,53.0,Satisfactory
2018,6,30,2018-06-30,52.0,Satisfactory
2018,7,1,2018-07-01,49.0,Good
2018,7,2,2018-07-02,52.0,Satisfactory
2018,7,3,2018-07-03,54.0,Satisfactory
2018,7,4,2018-07-04,52.0,Satisfactory
2018,7,5,2018-07-05,,Unknown
2018,7,6,2018-07-06,55.0,Satisfactory
2018,7,7,2018-07-07,53.0,Satisfactory
2018,7,8,2018-07-08,50.0,Good
2018,7,9,2018-07-09,57.0,Satisfactory
2018,7,10,2018-07-10,57.0,Satisfactory
2018,7,11,2018-07-11,54.0,Satisfactory
2018,7,12,2018-07-12,56.0,Satisfactory
2018,7,13,2018-07-13,57.0,Satisfactory
2018,7,14,2018-07-14,55.0,Satisfactory
2018,7,15,2018-07-15,54.0,Satisfactory
2018,7,16,2018-07-16,58.0,Satisfactory
2018,7,17,2018-07-17,60.0,Satisfactory
2018,7,18,2018-07-18,56.0,Satisfactory
2018,7,19,2018-07-19,57.0,Satisfactory
2018,7,20,2018-07-20,56.0,Satisfactory
2018,7,21,2018-07-21,54.0,Satisfactory
2018,7,22,2018-07-22,53.0,Satisfactory
2018,7,23,2018-07-23,56.0,Satisfactory
2018,7,24,2018-07-24,56.0,Satisfactory
2018,7,25,2018-07-25,55.0,Satisfactory
2018,7,26,2018-07-26,61.0,Satisfactory
2018,7,27,2018-07-27,62.0,Satisfactory
2018,7,28,2018-07-28,63.0,Satisfactory
2018,7,29,2018-07-29,71.0,Satisfactory
2018,7,30,2018-07-30,63.0,Satisfactory
2018,7,31,2018-07-31,75.0,Satisfactory
2018,8,1,2018-08-01,87.0,Satisfactory
2018,8,2,2018-08-02,73.0,Satisfactory
2018,8,3,2018-08-03,51.0,Satisfactory
2018,8,4,2018-08-04,52.0,Satisfactory
2018,8,5,2018-08-05,49.0,Good
2018,8,6,2018-08-06,52.0,Satisfactory
2018,8,7,2018-08-07,53.0,Satisfactory
2018,8,8,2018-08-08,54.0,Satisfactory
2018,8,9,2018-08-09,50.0,Good
2018,8,10,2018-08-10,53.0,Satisfactory
2018,8,11,2018-08-11,50.0,Good
2018,8,12,2018-08-12,49.0,Good
2018,8,13,2018-08-13,55.0,Satisfactory
2018,8,14,2018-08-14,49.0,Good
2018,8,15,2018-08-15,49.0,Good
2018,8,16,2018-08-16,53.0,Satisfactory
2018,8,17,2018-08-17,52.0,Satisfactory
2018,8,18,2018-08-18,55.0,Satisfactory
2018,8,19,2018-08-19,50.0,Good
2018,8,20,2018-08-20,54.0,Satisfactory
2018,8,21,2018-08-21,60.0,Satisfactory
2018,8,22,2018-08-22,53.0,Satisfactory
2018,8,23,2018-08-23,57.0,Satisfactory
2018,8,24,2018-08-24,53.0,Satisfactory
2018,8,25,2018-08-25,53.0,Satisfactory
2018,8,26,2018-08-26,51.0,Satisfactory
2018,8,27,2018-08-27,56.0,Satisfactory
2018,8,28,2018-08-28,56.0,Satisfactory
2018,8,29,2018-08-29,56.0,Satisfactory
2018,8,30,2018-08-30,68.0,Satisfactory
2018,8,31,2018-08-31,54.0,Satisfactory
2018,9,1,2018-09-01,50.0,Good
2018,9,2,2018-09-02,46.0,Good
2018,9,3,2018-09-03,51.0,Satisfactory
2018,9,4,2018-09-04,51.0,Satisfactory
2018,9,5,2018-09-05,52.0,Satisfactory
2018,9,6,2018-09-06,54.0,Satisfactory
2018,9,7,2018-09-07,50.0,Good
2018,9,8,2018-09-08,49.0,Good
2018,9,9,2018-09-09,54.0,Satisfactory
2018,9,10,2018-09-10,51.0,Satisfactory
2018,9,11,2018-09-11,58.0,Satisfactory
2018,9,12,2018-09-12,63.0,Satisfactory
2018,9,13,2018-09-13,50.0,Good
2018,9,14,2018-09-14,50.0,Good
2018,9,15,2018-09-15,54.0,Satisfactory
2018,9,16,2018-09-16,52.0,Satisfactory
2018,9,17,2018-09-17,50.0,Good
2018,9,18,2018-09-18,55.0,Satisfactory
2018,9,19,2018-09-19,57.0,Satisfactory
2018,9,20,2018-09-20,87.0,Satisfactory
2018,9,21,2018-09-21,75.0,Satisfactory
2018,9,22,2018-09-22,90.0,Satisfactory
2018,9,23,2018-09-23,79.0,Satisfactory
2018,9,24,2018-09-24,76.0,Satisfactory
2018,9,25,2018-09-25,75.0,Satisfactory
2018,9,26,2018-09-26,94.0,Satisfactory
2018,9,27,2018-09-27,94.0,Satisfactory
